155_BDSI_G42,1.277054862
264_BH8DSI_G42,2.041270503
224_BDSI_G42,1.394040863
681_BDSI_G42,1.557064741
213_BDSI_G42,0.965855976
455_BDSI_G42,1.428450592
83_BDSI_G42,0.409258166
280_BDSI_G42,0.923620908
480_BDSI_G42,0.895185122
288_BH8DSI_G42,1.416795343
296_BDSI_G42,0.994430285
799_BH8DSI_G42,1.204304055
355_BDSI_G42,1.319612573
458_BDSI_G42,1.236786884
365_BDSI_G42,1.14048505
707_BH8DSI_G42,1.127268545
127_BH8DSI_G42,1.151218496
