155_BDSI_G8,0.405263863
264_BH8DSI_G8,0.568919288
681_BDSI_G8,0.422637852
213_BDSI_G8,0.295341217
455_BDSI_G8,0.257788473
83_BDSI_G8,0.320698228
280_BDSI_G8,0.529523454
480_BDSI_G8,0.101053842
288_BH8DSI_G8,1.098935541
296_BDSI_G8,0.429366422
799_BH8DSI_G8,0.134592836
355_BDSI_G8,0.11061765
458_BDSI_G8,0.139400423
365_BDSI_G8,0.04984132
669_BH8DSI_G8,0.745369216
707_BH8DSI_G8,0.805532903
127_BH8DSI_G8,0.168347617
