0,y_predict,y_observed,error
224_BDSI_G110,0.7640662964203031,0.750252912,-0.01381338442030311
264_BH8DSI_G110,0.9962885033369702,1.222187376,0.22589887266302977
288_BH8DSI_G110,0.17447109534889904,0.095140437,-0.07933065834889905
669_BH8DSI_G110,0.9817071691846735,0.996044166,0.01433699681532652
681_BDSI_G110,0.7868017963883531,0.794224631,0.0074228346116468336
355_BDSI_G110,0.7935955515456676,0.94594793,0.15235237845433236
799_BH8DSI_G110,0.7350829212510739,0.772880198,0.03779727674892608
707_BH8DSI_G110,0.8120161883235326,0.741680495,-0.07033569332353262
127_BH8DSI_G110,0.6907837499495812,0.696550436,0.005766686050418746
83_BDSI_G110,0.28696425561854966,0.259662875,-0.027301380618549642
455_BDSI_G110,0.8763878225822417,0.823418477,-0.052969345582241645
213_BDSI_G110,0.4320301525229375,0.405744803,-0.02628534952293754
480_BDSI_G110,0.4903041964810697,0.424298016,-0.06600618048106971
458_BDSI_G110,0.6998525545412058,0.675470193,-0.024382361541205766
280_BDSI_G110,0.2387778794872446,0.085708464,-0.15306941548724462
365_BDSI_G110,0.7407650029495834,0.765864544,0.025099541050416674
155_BDSI_G110,0.9182431415896488,0.969544345,0.05130120341035116
