0,y_predict,y_observed,error
224_BDSI_G110,0.6885195585887338,0.750252912,0.06173335341126618
264_BH8DSI_G110,0.9968787119985976,1.222187376,0.22530866400140237
288_BH8DSI_G110,0.17438475773100848,0.095140437,-0.07924432073100848
669_BH8DSI_G110,0.9882541701606904,0.996044166,0.007789995839309616
681_BDSI_G110,0.7600674033838484,0.794224631,0.034157227616151586
355_BDSI_G110,0.8430759145350848,0.94594793,0.1028720154649152
799_BH8DSI_G110,0.7244706524730624,0.772880198,0.04840954552693755
707_BH8DSI_G110,0.8130801293466998,0.741680495,-0.07139963434669983
127_BH8DSI_G110,0.6854809020765789,0.696550436,0.011069533923421138
455_BDSI_G110,0.8533335940632192,0.823418477,-0.029915117063219143
213_BDSI_G110,0.4898156365894266,0.405744803,-0.08407083358942663
480_BDSI_G110,0.4983442662934614,0.424298016,-0.0740462502934614
296_BDSI_G110,0.6035302374772868,0.590303452,-0.01322678547728684
458_BDSI_G110,0.6765457329733238,0.675470193,-0.0010755399733237692
280_BDSI_G110,0.2606352837125421,0.085708464,-0.1749268197125421
365_BDSI_G110,0.7639843302517786,0.765864544,0.0018802137482214487
155_BDSI_G110,0.9279892228640474,0.969544345,0.04155512213595258
