0,y_predict,y_observed,error
224_BDSI_G110,0.7264681459821172,0.750252912,0.02378476601788282
264_BH8DSI_G110,0.9713843476405266,1.222187376,0.2508030283594733
288_BH8DSI_G110,0.195872194936757,0.095140437,-0.10073175793675701
669_BH8DSI_G110,0.9850715124756193,0.996044166,0.010972653524380704
681_BDSI_G110,0.7814690546524412,0.794224631,0.01275557634755875
355_BDSI_G110,0.8071114737286704,0.94594793,0.13883645627132957
799_BH8DSI_G110,0.7059867270369913,0.772880198,0.06689347096300868
707_BH8DSI_G110,0.8268126876523385,0.741680495,-0.08513219265233851
127_BH8DSI_G110,0.6633254906692017,0.696550436,0.03322494533079834
83_BDSI_G110,0.30729057505929713,0.259662875,-0.04762770005929712
455_BDSI_G110,0.9125290649872158,0.823418477,-0.08911058798721572
213_BDSI_G110,0.44101809938213066,0.405744803,-0.03527329638213067
480_BDSI_G110,0.47489049396581784,0.424298016,-0.05059247796581784
296_BDSI_G110,0.6017741822975884,0.590303452,-0.011470730297588383
458_BDSI_G110,0.6469453286193012,0.675470193,0.02852486438069879
280_BDSI_G110,0.26029532063738614,0.085708464,-0.17458685663738616
365_BDSI_G110,0.7306078613339357,0.765864544,0.0352566826660643
