264_BH8DSI_G47,2.371537193
224_BDSI_G47,1.416795343
681_BDSI_G47,1.515924809
213_BDSI_G47,1.047430471
455_BDSI_G47,1.207200926
83_BDSI_G47,0.138198105
280_BDSI_G47,1.379262571
480_BDSI_G47,0.551269963
288_BH8DSI_G47,2.424040053
296_BDSI_G47,1.078933266
799_BH8DSI_G47,1.14048505
355_BDSI_G47,1.264434142
458_BDSI_G47,1.811643968
365_BDSI_G47,1.52936722
669_BH8DSI_G47,0.927756269
707_BH8DSI_G47,1.14048505
127_BH8DSI_G47,1.283445836
