224_BDSI_G110,0.750252912
264_BH8DSI_G110,1.222187376
288_BH8DSI_G110,0.095140437
669_BH8DSI_G110,0.996044166
681_BDSI_G110,0.794224631
355_BDSI_G110,0.94594793
799_BH8DSI_G110,0.772880198
127_BH8DSI_G110,0.696550436
83_BDSI_G110,0.259662875
455_BDSI_G110,0.823418477
213_BDSI_G110,0.405744803
480_BDSI_G110,0.424298016
296_BDSI_G110,0.590303452
458_BDSI_G110,0.675470193
280_BDSI_G110,0.085708464
365_BDSI_G110,0.765864544
155_BDSI_G110,0.969544345
