0,y_predict,y_observed,error
155_BDSI_G42,1.2437190906638453,1.277054862,0.03333577133615462
264_BH8DSI_G42,1.972955084822571,2.041270503,0.06831541817742881
224_BDSI_G42,1.3204176307030708,1.394040863,0.07362323229692924
681_BDSI_G42,1.5516791374960608,1.557064741,0.00538560350393924
213_BDSI_G42,1.147429810820743,0.965855976,-0.18157383482074307
455_BDSI_G42,1.3168734867322667,1.428450592,0.11157710526773323
83_BDSI_G42,0.6435438710089038,0.409258166,-0.23428570500890378
280_BDSI_G42,1.0357351900403748,0.923620908,-0.11211428204037488
480_BDSI_G42,0.8273045341552503,0.895185122,0.0678805878447497
288_BH8DSI_G42,1.407573579440416,1.416795343,0.009221763559583929
296_BDSI_G42,0.8934461376993045,0.994430285,0.10098414730069549
799_BH8DSI_G42,1.0652286165222087,1.204304055,0.13907543847779125
355_BDSI_G42,1.014998080938306,1.319612573,0.304614492061694
458_BDSI_G42,1.0505538436669573,1.236786884,0.18623304033304278
669_BH8DSI_G42,1.3298480446162018,1.124651248,-0.20519679661620183
707_BH8DSI_G42,1.3779480758823814,1.127268545,-0.2506795308823815
127_BH8DSI_G42,1.267614946791132,1.151218496,-0.11639645079113192
