0,y_predict,y_observed,error
155_BDSI_G42,1.2263839359906892,1.277054862,0.05067092600931078
264_BH8DSI_G42,1.9718729211869346,2.041270503,0.06939758181306521
224_BDSI_G42,1.3064135134859247,1.394040863,0.08762734951407536
681_BDSI_G42,1.5564439110023456,1.557064741,0.0006208299976544485
213_BDSI_G42,1.1375519725385155,0.965855976,-0.17169599653851553
455_BDSI_G42,1.3055936947079834,1.428450592,0.12285689729201654
83_BDSI_G42,0.634956199485397,0.409258166,-0.22569803348539708
280_BDSI_G42,1.0154898537262047,0.923620908,-0.09186894572620474
480_BDSI_G42,0.8331962427178715,0.895185122,0.061988879282128484
288_BH8DSI_G42,1.402800350914192,1.416795343,0.013994992085808011
296_BDSI_G42,0.90713649590597,0.994430285,0.08729378909402996
799_BH8DSI_G42,1.0689060783945088,1.204304055,0.13539797660549113
355_BDSI_G42,1.009898322734724,1.319612573,0.3097142502652759
365_BDSI_G42,1.0044188427990262,1.14048505,0.13606620720097373
669_BH8DSI_G42,1.3326333097376122,1.124651248,-0.20798206173761224
707_BH8DSI_G42,1.3849323122976298,1.127268545,-0.25766376729762985
127_BH8DSI_G42,1.2719393703744715,1.151218496,-0.12072087437447143
