0,y_predict,y_observed,error
264_BH8DSI_G42,1.9636122163835974,2.041270503,0.0776582866164024
224_BDSI_G42,1.3199565612124031,1.394040863,0.07408430178759695
681_BDSI_G42,1.5605887079675538,1.557064741,-0.003523966967553749
213_BDSI_G42,1.158866407866848,0.965855976,-0.19301043186684808
455_BDSI_G42,1.3193868944954221,1.428450592,0.10906369750457778
83_BDSI_G42,0.6530846425493384,0.409258166,-0.24382647654933842
280_BDSI_G42,1.042696687720603,0.923620908,-0.11907577972060301
480_BDSI_G42,0.826289764086829,0.895185122,0.06889535791317103
288_BH8DSI_G42,1.4027178689119382,1.416795343,0.014077474088061814
296_BDSI_G42,0.915078840986839,0.994430285,0.07935144401316097
799_BH8DSI_G42,1.0824400555462135,1.204304055,0.12186399945378645
355_BDSI_G42,1.022940807943328,1.319612573,0.2966717650566719
458_BDSI_G42,1.0513322082840046,1.236786884,0.1854546757159954
365_BDSI_G42,1.0332220103036587,1.14048505,0.10726303969634121
669_BH8DSI_G42,1.3344458842841376,1.124651248,-0.20979463628413764
707_BH8DSI_G42,1.3848475312660098,1.127268545,-0.25757898626600984
127_BH8DSI_G42,1.258792260191273,1.151218496,-0.10757376419127307
