0,y_predict,y_observed,error
155_BDSI_G19,0.8484537448144354,0.822072556,-0.026381188814435408
264_BH8DSI_G19,0.6984177713442432,0.877355091,0.17893731965575677
224_BDSI_G19,0.7974744367000779,0.842671406,0.04519696929992212
681_BDSI_G19,0.8198359178507286,0.950845773,0.13100985514927133
213_BDSI_G19,0.7214567285958744,0.484204356,-0.2372523725958744
455_BDSI_G19,0.878387547759804,1.001159817,0.12277226924019602
83_BDSI_G19,0.2834202531856164,0.233037467,-0.050382786185616424
280_BDSI_G19,0.22769585445586688,0.074817088,-0.15287876645586687
480_BDSI_G19,0.48669579189941536,0.618719253,0.1320234611005846
288_BH8DSI_G19,0.7017385151794323,0.760958558,0.0592200428205677
296_BDSI_G19,0.4925920897204309,0.457923912,-0.034668177720430904
799_BH8DSI_G19,0.7899090267420469,0.691695887,-0.09821313974204693
355_BDSI_G19,0.6076432954680709,0.881288111,0.2736448155319291
458_BDSI_G19,0.7859931604945269,0.840780732,0.05478757150547309
365_BDSI_G19,0.7636443933895616,0.645168517,-0.11847587638956159
669_BH8DSI_G19,0.96243109060997,0.66579569,-0.29663540060996996
127_BH8DSI_G19,1.2629481167899002,1.280243521,0.017295404210099896
