0,y_predict,y_observed,error
155_BDSI_G19,0.739701937155612,0.822072556,0.0823706188443879
264_BH8DSI_G19,0.8124832526734415,0.877355091,0.06487183832655852
224_BDSI_G19,0.7369486482724831,0.842671406,0.10572275772751694
681_BDSI_G19,0.7398552140088153,0.950845773,0.21099055899118468
213_BDSI_G19,0.7309669279820954,0.484204356,-0.2467625719820954
455_BDSI_G19,0.8236896686758526,1.001159817,0.17747014832414743
83_BDSI_G19,0.3315062275373512,0.233037467,-0.09846876053735121
280_BDSI_G19,0.3056243571401733,0.074817088,-0.23080726914017327
480_BDSI_G19,0.6208288345697773,0.618719253,-0.0021095815697773634
288_BH8DSI_G19,0.6109585769465037,0.760958558,0.14999998105349632
296_BDSI_G19,0.4557637021814299,0.457923912,0.002160209818570069
799_BH8DSI_G19,0.7262508390823976,0.691695887,-0.03455495208239767
355_BDSI_G19,0.6053545830367557,0.881288111,0.27593352796324433
458_BDSI_G19,0.7120100285902123,0.840780732,0.1287707034097877
365_BDSI_G19,0.7026218429004158,0.645168517,-0.05745332590041585
669_BH8DSI_G19,0.9864435611537661,0.66579569,-0.32064787115376603
707_BH8DSI_G19,0.8605454880929164,0.653059476,-0.2074860120929164
