0,y_predict,y_observed,error
224_BDSI_G18,-0.033219296295088796,-0.07600789,-0.0427885937049112
264_BH8DSI_G18,0.045965651350023506,0.040339549,-0.005626102350023504
288_BH8DSI_G18,0.3299023816297435,0.341190938,0.011288556370256497
669_BH8DSI_G18,0.23890263403686518,0.151439722,-0.08746291203686518
681_BDSI_G18,0.1813841253953523,0.097470858,-0.08391326739535232
355_BDSI_G18,0.5595002257973007,0.53096274,-0.028537485797300755
799_BH8DSI_G18,0.80248347167257,1.049811867,0.24732839532743012
707_BH8DSI_G18,-0.022449614558448516,-0.121394169,-0.09894455444155148
127_BH8DSI_G18,0.6065964850131511,0.736806336,0.1302098509868489
83_BDSI_G18,0.12966249216871795,0.092696294,-0.03696619816871795
455_BDSI_G18,0.046226839735414416,0.323249384,0.27702254426458556
213_BDSI_G18,-0.052356729115441425,-0.090310146,-0.03795341688455857
480_BDSI_G18,0.13470820927401128,0.140603026,0.005894816725988711
296_BDSI_G18,-0.07289943346382977,-0.145416345,-0.07251691153617024
280_BDSI_G18,0.08609787378563283,0.059349491,-0.02674838278563283
365_BDSI_G18,0.20570374894418642,0.116602243,-0.08910150594418642
155_BDSI_G18,0.039680093042395725,-0.011860395,-0.05154048804239572
