0,y_predict,y_observed,error
224_BDSI_G18,-0.06172265869107285,-0.07600789,-0.014285231308927143
264_BH8DSI_G18,-0.027606942890232133,0.040339549,0.06794649189023214
288_BH8DSI_G18,0.3229287884802172,0.341190938,0.018262149519782778
681_BDSI_G18,0.13966474136785756,0.097470858,-0.042193883367857565
355_BDSI_G18,0.49313939230494697,0.53096274,0.03782334769505302
799_BH8DSI_G18,0.8056117970253531,1.049811867,0.24420006997464694
707_BH8DSI_G18,0.10402509085317391,-0.121394169,-0.2254192598531739
127_BH8DSI_G18,0.6251694377813024,0.736806336,0.1116368982186976
83_BDSI_G18,0.10562487743772309,0.092696294,-0.012928583437723087
455_BDSI_G18,0.11588915957480062,0.323249384,0.20736022442519936
213_BDSI_G18,-0.01235845079260045,-0.090310146,-0.07795169520739954
480_BDSI_G18,0.11325734859169678,0.140603026,0.02734567740830321
296_BDSI_G18,-0.06853922189507422,-0.145416345,-0.07687712310492578
458_BDSI_G18,0.340871854211251,0.592823334,0.251951479788749
280_BDSI_G18,0.2198364665107082,0.059349491,-0.1604869755107082
365_BDSI_G18,0.3534212880405665,0.116602243,-0.2368190450405665
155_BDSI_G18,0.09698510880004463,-0.011860395,-0.10884550380004462
