0,y_predict,y_observed,error
155_BDSI_G12,0.19490699831894664,0.130990042,-0.06391695631894664
264_BH8DSI_G12,0.39894815817328344,0.437475867,0.03852770882671658
224_BDSI_G12,0.0960616449708176,0.055783099,-0.04027854597081759
681_BDSI_G12,0.24856290408898318,0.355394901,0.1068319969110168
213_BDSI_G12,0.02798092634956184,0.054594529,0.026613602650438162
455_BDSI_G12,0.13000366283137432,0.209708544,0.07970488116862567
83_BDSI_G12,0.1309247378144487,0.083155999,-0.047768738814448694
480_BDSI_G12,0.3113628763105618,0.256545831,-0.05481704531056181
288_BH8DSI_G12,0.5243905836203557,0.659410316,0.13501973237964426
296_BDSI_G12,0.10868522712426643,0.037964962,-0.07072026512426643
355_BDSI_G12,0.06620648321725908,0.092696294,0.026489810782740916
458_BDSI_G12,0.12210345571909742,0.149029456,0.026926000280902584
365_BDSI_G12,0.11612372787901615,0.051029467,-0.06509426087901615
669_BH8DSI_G12,0.0884634252027734,0.037964962,-0.050498463202773396
707_BH8DSI_G12,0.14397630224172997,0.182894143,0.03891784075827004
127_BH8DSI_G12,0.2985284239554693,0.21705741,-0.0814710139554693
