0,y_predict,y_observed,error
155_BDSI_G12,0.18263222427694537,0.130990042,-0.051642182276945364
264_BH8DSI_G12,0.4350834438704272,0.437475867,0.0023924231295728293
224_BDSI_G12,0.09535476440416168,0.055783099,-0.03957166540416168
681_BDSI_G12,0.21758622441111264,0.355394901,0.13780867658888735
213_BDSI_G12,0.03278036099523085,0.054594529,0.021814168004769152
455_BDSI_G12,0.13641892033259673,0.209708544,0.07328962366740327
480_BDSI_G12,0.3157859924567088,0.256545831,-0.059240161456708795
288_BH8DSI_G12,0.5187473559739786,0.659410316,0.1406629600260214
296_BDSI_G12,0.11050421493988516,0.037964962,-0.07253925293988517
799_BH8DSI_G12,0.05422269582509287,0.022536712,-0.03168598382509287
355_BDSI_G12,0.08500646527047451,0.092696294,0.007689828729525491
458_BDSI_G12,0.12107772302822895,0.149029456,0.02795173297177106
365_BDSI_G12,0.1221243447427085,0.051029467,-0.0710948777427085
669_BH8DSI_G12,0.09699445881767943,0.037964962,-0.05902949681767943
707_BH8DSI_G12,0.1327053932987461,0.182894143,0.05018874970125392
127_BH8DSI_G12,0.2895618981809953,0.21705741,-0.07250448818099531
