0,y_predict,y_observed,error
155_BDSI_G12,0.1799883775605835,0.130990042,-0.0489983355605835
264_BH8DSI_G12,0.43792301886102725,0.437475867,-0.0004471518610272285
224_BDSI_G12,0.09529995937666191,0.055783099,-0.03951686037666191
681_BDSI_G12,0.24735851768430672,0.355394901,0.10803638331569326
213_BDSI_G12,0.03202565462434981,0.054594529,0.022568874375650194
455_BDSI_G12,0.1350605936770184,0.209708544,0.0746479503229816
83_BDSI_G12,0.14209138289447165,0.083155999,-0.05893538389447166
480_BDSI_G12,0.3296377651318685,0.256545831,-0.07309193413186849
288_BH8DSI_G12,0.5151744863034486,0.659410316,0.14423582969655135
799_BH8DSI_G12,0.05500745484666281,0.022536712,-0.032470742846662806
355_BDSI_G12,0.09028718004971226,0.092696294,0.0024091139502877418
458_BDSI_G12,0.1044279497771643,0.149029456,0.04460150622283571
365_BDSI_G12,0.11633273629797558,0.051029467,-0.06530326929797559
669_BH8DSI_G12,0.08361754315285319,0.037964962,-0.04565258115285319
707_BH8DSI_G12,0.13495454057822753,0.182894143,0.047939602421772476
127_BH8DSI_G12,0.2926239832126367,0.21705741,-0.07556657321263671
