0,y_predict,y_observed,error
155_BDSI_G12,0.17457790672421014,0.130990042,-0.04358786472421014
264_BH8DSI_G12,0.4324528713695528,0.437475867,0.0050229956304472245
224_BDSI_G12,0.09403325973938359,0.055783099,-0.03825016073938359
681_BDSI_G12,0.23256047935682433,0.355394901,0.12283442164317565
213_BDSI_G12,0.031870563143243213,0.054594529,0.02272396585675679
455_BDSI_G12,0.13350898018081425,0.209708544,0.07619956381918574
83_BDSI_G12,0.12141651107108786,0.083155999,-0.03826051207108787
480_BDSI_G12,0.31798022064500464,0.256545831,-0.06143438964500464
288_BH8DSI_G12,0.5087436282116466,0.659410316,0.15066668778835335
296_BDSI_G12,0.1186814635129485,0.037964962,-0.08071650151294851
799_BH8DSI_G12,0.051787848422046645,0.022536712,-0.029251136422046645
458_BDSI_G12,0.1028319012985568,0.149029456,0.04619755470144321
365_BDSI_G12,0.1190332492092101,0.051029467,-0.0680037822092101
669_BH8DSI_G12,0.08929407630441388,0.037964962,-0.051329114304413885
707_BH8DSI_G12,0.12456594206563376,0.182894143,0.05832820093436625
127_BH8DSI_G12,0.2838826646322685,0.21705741,-0.06682525463226852
