0,y_predict,y_observed,error
155_BDSI_G47,1.3669622725078625,1.210108721,-0.1568535515078624
264_BH8DSI_G47,2.3705006207810584,2.371537193,0.0010365722189416005
224_BDSI_G47,1.2895656128702058,1.416795343,0.12722973012979422
681_BDSI_G47,1.4615154741113656,1.515924809,0.05440933488863431
213_BDSI_G47,1.0692765796136428,1.047430471,-0.02184610861364278
455_BDSI_G47,1.2033502002166188,1.207200926,0.0038507257833813036
83_BDSI_G47,0.1560650672262227,0.138198105,-0.01786696222622272
280_BDSI_G47,1.3747844355990537,1.379262571,0.004478135400946215
480_BDSI_G47,0.5542807291345753,0.551269963,-0.0030107661345752934
288_BH8DSI_G47,2.421188197170409,2.424040053,0.0028518558295913543
296_BDSI_G47,1.154873327979999,1.078933266,-0.07594006197999903
799_BH8DSI_G47,1.1470201896621575,1.14048505,-0.006535139662157574
355_BDSI_G47,1.2166619142407171,1.264434142,0.047772227759282915
458_BDSI_G47,1.755033382417082,1.811643968,0.05661058558291798
365_BDSI_G47,1.547654374303761,1.52936722,-0.018287154303761044
669_BH8DSI_G47,0.938622148921354,0.927756269,-0.010865879921354016
707_BH8DSI_G47,1.1272707452432087,1.14048505,0.013214304756791195
