0,y_predict,y_observed,error
155_BDSI_G47,1.3210519633329056,1.210108721,-0.11094324233290553
264_BH8DSI_G47,2.3684587022038386,2.371537193,0.003078490796161404
224_BDSI_G47,1.3590376862630649,1.416795343,0.057757656736935115
681_BDSI_G47,1.3660838715576062,1.515924809,0.14984093744239368
455_BDSI_G47,1.2062825834733246,1.207200926,0.0009183425266754419
83_BDSI_G47,0.14417713882491512,0.138198105,-0.005979033824915131
280_BDSI_G47,1.3759093311812762,1.379262571,0.003353239818723708
480_BDSI_G47,0.5585270846833055,0.551269963,-0.007257121683305501
288_BH8DSI_G47,2.4218635380226488,2.424040053,0.0021765149773513848
296_BDSI_G47,1.1043380093937287,1.078933266,-0.02540474339372878
799_BH8DSI_G47,1.1344144287638755,1.14048505,0.006070621236124341
355_BDSI_G47,1.3651495506074411,1.264434142,-0.1007154086074411
458_BDSI_G47,1.7570819289998383,1.811643968,0.054562039000161766
365_BDSI_G47,1.5424093942639843,1.52936722,-0.013042174263984352
669_BH8DSI_G47,0.931031489121608,0.927756269,-0.00327522012160808
707_BH8DSI_G47,1.17066403989773,1.14048505,-0.030178989897730046
127_BH8DSI_G47,1.2641685523862805,1.283445836,0.01927728361371961
