0,y_predict,y_observed,error
155_BDSI_G47,1.2270633576451928,1.210108721,-0.0169546366451927
264_BH8DSI_G47,2.3687924201581154,2.371537193,0.0027447728418845685
224_BDSI_G47,1.3521625738571856,1.416795343,0.06463276914281435
681_BDSI_G47,1.3641677429629908,1.515924809,0.15175706603700911
213_BDSI_G47,1.186143058891048,1.047430471,-0.138712587891048
455_BDSI_G47,1.2095896866580915,1.207200926,-0.00238876065809146
83_BDSI_G47,0.14569475039297686,0.138198105,-0.0074966453929768695
280_BDSI_G47,1.3762024684658627,1.379262571,0.0030601025341372434
480_BDSI_G47,0.5586947984434119,0.551269963,-0.007424835443411881
288_BH8DSI_G47,2.4221460337048484,2.424040053,0.001894019295151761
296_BDSI_G47,1.114798189004432,1.078933266,-0.035864923004432114
799_BH8DSI_G47,1.14810916776878,1.14048505,-0.0076241177687801365
355_BDSI_G47,1.3485287863488793,1.264434142,-0.08409464434887925
458_BDSI_G47,1.7298571218930192,1.811643968,0.08178684610698084
365_BDSI_G47,1.5382690676578932,1.52936722,-0.008901847657893258
669_BH8DSI_G47,0.9309793694480959,0.927756269,-0.003223100448095928
127_BH8DSI_G47,1.2764135106287995,1.283445836,0.007032325371200576
