0,y_predict,y_observed,error
224_BDSI_G106,0.07704792219225443,0.051601317,-0.025446605192254425
264_BH8DSI_G106,0.48292440939109893,0.475734226,-0.007190183391098948
288_BH8DSI_G106,0.4120003732139357,0.55490867,0.14290829678606431
669_BH8DSI_G106,0.15606723368742137,0.167556322,0.011489088312578638
681_BDSI_G106,0.3495661770539962,0.397853393,0.048287215946003825
355_BDSI_G106,0.15700534047238324,0.082174394,-0.07483094647238324
799_BH8DSI_G106,0.10671382161410525,0.075110663,-0.03160315861410526
707_BH8DSI_G106,0.37139352222218935,0.443057341,0.07166381877781064
127_BH8DSI_G106,0.13104105799208243,0.039863365,-0.09117769299208243
455_BDSI_G106,0.27308431781270337,0.220559391,-0.052524926812703376
213_BDSI_G106,0.06869062946305715,0.083352248,0.014661618536942853
480_BDSI_G106,0.21845264563525935,0.230286603,0.01183395736474066
296_BDSI_G106,0.29396153124261915,0.279424744,-0.014536787242619142
458_BDSI_G106,0.07304758001213041,-0.101041594,-0.17408917401213042
280_BDSI_G106,0.1326839901822563,0.096320274,-0.0363637161822563
365_BDSI_G106,0.14589822698830646,0.404427125,0.25852889801169354
155_BDSI_G106,0.266185339111483,0.213283711,-0.05290162811148302
