0,y_predict,y_observed,error
224_BDSI_G107,0.7623519053433228,0.781718631,0.019366725656677297
264_BH8DSI_G107,0.9755859324943543,0.980486399,0.004900466505645684
288_BH8DSI_G107,0.8761870141208732,0.896554711,0.020367696879126762
669_BH8DSI_G107,0.9685207817621091,0.750252912,-0.2182678697621091
681_BDSI_G107,0.943530896551394,0.99829012,0.054759223448605954
355_BDSI_G107,0.8583548115658317,0.920909945,0.0625551334341683
799_BH8DSI_G107,0.6552960346697461,0.672262039,0.01696600433025397
127_BH8DSI_G107,1.0285795368670136,1.307372783,0.2787932461329863
83_BDSI_G107,0.05657692837246486,0.03282458,-0.023752348372464864
455_BDSI_G107,1.0635856558449746,1.044519847,-0.019065808844974663
213_BDSI_G107,0.6585489931594566,0.566599962,-0.09194903115945663
480_BDSI_G107,0.8182030499063302,0.678687506,-0.13951554390633014
296_BDSI_G107,0.6799988939489907,0.650054241,-0.029944652948990735
458_BDSI_G107,0.9386579506794988,0.935429192,-0.003228758679498789
280_BDSI_G107,0.14208420776661512,0.109311876,-0.03277233176661512
365_BDSI_G107,0.9963244479732509,1.016476218,0.02015177002674906
155_BDSI_G107,0.7862936733757238,0.866998454,0.08070478062427622
