0,y_predict,y_observed,error
224_BDSI_G107,0.8556819329005521,0.781718631,-0.073963301900552
264_BH8DSI_G107,0.970412658522946,0.980486399,0.010073740477054005
288_BH8DSI_G107,0.8717038631166361,0.896554711,0.02485084788336389
669_BH8DSI_G107,0.8565662132750731,0.750252912,-0.1063133012750731
681_BDSI_G107,0.9957709582840835,0.99829012,0.0025191617159164847
355_BDSI_G107,0.8765561161121695,0.920909945,0.04435382888783046
799_BH8DSI_G107,0.8427350658603245,0.672262039,-0.1704730268603245
707_BH8DSI_G107,0.8437792862951028,0.656355648,-0.18742363829510278
127_BH8DSI_G107,0.8421761147524194,1.307372783,0.46519666824758055
83_BDSI_G107,0.14107202092327498,0.03282458,-0.10824744092327498
455_BDSI_G107,1.0080876904758043,1.044519847,0.036432156524195625
213_BDSI_G107,0.5737447142992096,0.566599962,-0.0071447522992096335
480_BDSI_G107,0.6668391919242822,0.678687506,0.011848314075717847
458_BDSI_G107,0.9387685998735833,0.935429192,-0.0033394078735833332
280_BDSI_G107,0.16930516014326713,0.109311876,-0.05999328414326713
365_BDSI_G107,1.0174510471097165,1.016476218,-0.0009748291097164685
155_BDSI_G107,0.7443450686291726,0.866998454,0.12265338537082737
