0,y_predict,y_observed,error
224_BDSI_G107,0.6398632689247279,0.781718631,0.14185536207527216
264_BH8DSI_G107,0.9787387143678643,0.980486399,0.0017476846321357042
288_BH8DSI_G107,0.8746333801418587,0.896554711,0.021921330858141297
669_BH8DSI_G107,0.8984360348986229,0.750252912,-0.1481831228986229
681_BDSI_G107,0.9553805135528819,0.99829012,0.042909606447118054
355_BDSI_G107,0.8571002852399943,0.920909945,0.06380965976000574
799_BH8DSI_G107,0.6479971724206735,0.672262039,0.024264866579326583
707_BH8DSI_G107,0.8577597823618817,0.656355648,-0.20140413436188165
127_BH8DSI_G107,0.9078748700576398,1.307372783,0.39949791294236014
83_BDSI_G107,0.10517609399494177,0.03282458,-0.07235151399494177
455_BDSI_G107,1.1029941013257485,1.044519847,-0.0584742543257486
213_BDSI_G107,0.6261080439867328,0.566599962,-0.05950808198673285
480_BDSI_G107,0.7884396242106959,0.678687506,-0.10975211821069586
296_BDSI_G107,0.6641436849959064,0.650054241,-0.014089443995906392
458_BDSI_G107,1.032650886463216,0.935429192,-0.09722169446321605
280_BDSI_G107,0.144385292267998,0.109311876,-0.03507341626799801
365_BDSI_G107,0.9163239330546276,1.016476218,0.10015228494537243
