0,y_predict,y_observed,error
224_BDSI_G107,0.7456308820428603,0.781718631,0.03608774895713973
264_BH8DSI_G107,0.9804642505509946,0.980486399,2.2148449005388038e-05
288_BH8DSI_G107,0.8553900312613223,0.896554711,0.041164679738677656
669_BH8DSI_G107,0.906387276962505,0.750252912,-0.156134364962505
681_BDSI_G107,0.9885561743294602,0.99829012,0.009733945670539756
355_BDSI_G107,0.8922975408036109,0.920909945,0.028612404196389107
799_BH8DSI_G107,0.6574496665748484,0.672262039,0.014812372425151654
707_BH8DSI_G107,0.8850283725751069,0.656355648,-0.2286727245751069
127_BH8DSI_G107,0.8670978790541994,1.307372783,0.4402749039458005
83_BDSI_G107,0.06192221613491711,0.03282458,-0.02909763613491711
455_BDSI_G107,1.1022727230083547,1.044519847,-0.05775287600835477
213_BDSI_G107,0.7809202204343819,0.566599962,-0.21432025843438196
480_BDSI_G107,0.722259993210173,0.678687506,-0.04357248721017293
296_BDSI_G107,0.6461467839226316,0.650054241,0.0039074570773683925
280_BDSI_G107,0.2079653782125206,0.109311876,-0.09865350221252059
365_BDSI_G107,0.898343975525222,1.016476218,0.11813224247477794
155_BDSI_G107,0.7314550534561022,0.866998454,0.1355434005438978
