0,y_predict,y_observed,error
224_BDSI_G108,0.7786423335156236,0.785275843,0.006633509484376354
264_BH8DSI_G108,0.8494967620257778,0.94172534,0.09222857797422213
288_BH8DSI_G108,0.7512847680759815,0.653200658,-0.0980841100759815
669_BH8DSI_G108,0.6911710291933524,0.675470193,-0.015700836193352385
681_BDSI_G108,0.9265108105534647,0.943834098,0.017323287446535218
355_BDSI_G108,0.8514545213622622,0.828991104,-0.022463417362262206
799_BH8DSI_G108,0.5357832942751131,0.576916403,0.04113310872488696
707_BH8DSI_G108,0.6904882337102087,0.629806019,-0.06068221471020874
127_BH8DSI_G108,1.1682881656110808,1.258842358,0.09055419238891926
83_BDSI_G108,0.26492839647810307,0.184337173,-0.08059122347810307
455_BDSI_G108,0.8973560710492752,0.967372516,0.07001644495072479
213_BDSI_G108,0.5130870281470017,0.463400391,-0.04968663714700167
480_BDSI_G108,0.6784768577345393,0.670661369,-0.0078154887345393
296_BDSI_G108,0.5370421580361402,0.524695052,-0.012347106036140199
458_BDSI_G108,0.8324204046949362,0.874787976,0.042367571305063856
365_BDSI_G108,0.9756400654549466,0.935429192,-0.04021087345494667
155_BDSI_G108,0.7820563881950306,0.825272446,0.0432160578049694
