0,y_predict,y_observed,error
224_BDSI_G108,0.7654330653858219,0.785275843,0.019842777614178075
264_BH8DSI_G108,0.8822735456829705,0.94172534,0.059451794317029516
288_BH8DSI_G108,0.6593050930797029,0.653200658,-0.006104435079702819
669_BH8DSI_G108,0.7081871041931143,0.675470193,-0.03271691119311426
681_BDSI_G108,0.9445636959909365,0.943834098,-0.0007295979909365258
355_BDSI_G108,0.8700176776307806,0.828991104,-0.04102657363078066
799_BH8DSI_G108,0.5321773592154413,0.576916403,0.04473904378455873
707_BH8DSI_G108,0.701944033779009,0.629806019,-0.07213801477900905
127_BH8DSI_G108,1.175175726592768,1.258842358,0.08366663140723207
455_BDSI_G108,0.8181489070063952,0.967372516,0.14922360899360476
213_BDSI_G108,0.49725736327429537,0.463400391,-0.03385697227429535
480_BDSI_G108,0.6598065961697639,0.670661369,0.010854772830236059
296_BDSI_G108,0.5593913881803045,0.524695052,-0.03469633618030454
458_BDSI_G108,0.7881877560024906,0.874787976,0.08660021999750944
280_BDSI_G108,0.22140394059554502,0.082174394,-0.13922954659554504
365_BDSI_G108,0.9789854222408714,0.935429192,-0.04355623024087141
155_BDSI_G108,0.8597977474652954,0.825272446,-0.03452530146529531
