0,y_predict,y_observed,error
224_BDSI_G108,0.7654822262615042,0.785275843,0.01979361673849578
264_BH8DSI_G108,0.8803488840920322,0.94172534,0.06137645590796781
288_BH8DSI_G108,0.6819915358964224,0.653200658,-0.028790877896422318
669_BH8DSI_G108,0.6919701302361112,0.675470193,-0.016499937236111206
681_BDSI_G108,0.9251749977882824,0.943834098,0.018659100211717572
355_BDSI_G108,0.9151747907821086,0.828991104,-0.08618368678210864
799_BH8DSI_G108,0.5183876206689266,0.576916403,0.05852878233107339
707_BH8DSI_G108,0.6740236881886412,0.629806019,-0.04421766918864123
127_BH8DSI_G108,1.1823398879871618,1.258842358,0.07650247001283828
83_BDSI_G108,0.2557334502559625,0.184337173,-0.07139627725596251
455_BDSI_G108,0.8741579239782755,0.967372516,0.09321459202172444
213_BDSI_G108,0.49294604026008315,0.463400391,-0.02954564926008313
480_BDSI_G108,0.6607304165319272,0.670661369,0.00993095246807274
296_BDSI_G108,0.5438097169641685,0.524695052,-0.01911466496416847
280_BDSI_G108,0.1856250665294814,0.082174394,-0.10345067252948141
365_BDSI_G108,0.8586533586617282,0.935429192,0.07677583333827176
155_BDSI_G108,0.8295974666812889,0.825272446,-0.004325020681288816
