0,y_predict,y_observed,error
224_BDSI_G108,0.7540992545252561,0.785275843,0.031176588474743916
264_BH8DSI_G108,0.8652774807711037,0.94172534,0.0764478592288963
288_BH8DSI_G108,0.5859011570638568,0.653200658,0.06729950093614323
669_BH8DSI_G108,0.6380733877140674,0.675470193,0.03739680528593259
681_BDSI_G108,0.8904839105687721,0.943834098,0.05335018743122788
355_BDSI_G108,0.7394731219007369,0.828991104,0.0895179820992631
707_BH8DSI_G108,0.7123710456657122,0.629806019,-0.0825650266657122
127_BH8DSI_G108,1.2226554781291838,1.258842358,0.03618687987081626
83_BDSI_G108,0.2319185881525847,0.184337173,-0.04758141515258471
455_BDSI_G108,0.9435202091479713,0.967372516,0.02385230685202866
213_BDSI_G108,0.5056845492253892,0.463400391,-0.04228415822538917
480_BDSI_G108,0.6600146589958023,0.670661369,0.010646710004197701
296_BDSI_G108,0.5886556611022034,0.524695052,-0.06396060910220336
458_BDSI_G108,0.7646237872421651,0.874787976,0.11016418875783496
280_BDSI_G108,0.2844449640750799,0.082174394,-0.20227057007507993
365_BDSI_G108,0.9769760133877909,0.935429192,-0.04154682138779098
155_BDSI_G108,0.8637976044235298,0.825272446,-0.03852515842352977
