0,y_predict,y_observed,error
224_BDSI_G108,0.76623995660416,0.785275843,0.019035886395839974
264_BH8DSI_G108,0.9082973839204822,0.94172534,0.03342795607951776
288_BH8DSI_G108,0.6425485284152614,0.653200658,0.010652129584738601
669_BH8DSI_G108,0.7377022498511376,0.675470193,-0.06223205685113764
681_BDSI_G108,0.9514703743466217,0.943834098,-0.007636276346621784
355_BDSI_G108,0.8424443844416967,0.828991104,-0.013453280441696691
799_BH8DSI_G108,0.5678740946871379,0.576916403,0.009042308312862124
127_BH8DSI_G108,1.180116933368085,1.258842358,0.07872542463191512
83_BDSI_G108,0.2431537465067244,0.184337173,-0.058816573506724396
455_BDSI_G108,0.8262999921831984,0.967372516,0.14107252381680158
213_BDSI_G108,0.492901177359899,0.463400391,-0.029500786359899
480_BDSI_G108,0.6632819713135447,0.670661369,0.007379397686455236
296_BDSI_G108,0.5571715791717118,0.524695052,-0.03247652717171179
458_BDSI_G108,0.8279212393350583,0.874787976,0.04686673666494168
280_BDSI_G108,0.18912483304503347,0.082174394,-0.10695043904503347
365_BDSI_G108,0.9435491095634685,0.935429192,-0.008119917563468526
155_BDSI_G108,0.8406553797463943,0.825272446,-0.015382933746394212
