0,y_predict,y_observed,error
224_BDSI_G103,0.6308826289740956,0.643786801,0.012904172025904326
264_BH8DSI_G103,0.6986436062849783,1.076019782,0.3773761757150216
288_BH8DSI_G103,0.6869139235042319,0.812368496,0.1254545724957682
669_BH8DSI_G103,0.550259831355195,0.392611732,-0.15764809935519497
681_BDSI_G103,0.5389708678988399,0.623644699,0.08467383110116011
355_BDSI_G103,0.485299288275689,0.507721476,0.022422187724310927
799_BH8DSI_G103,0.5803223039268097,0.405744803,-0.17457750092680974
707_BH8DSI_G103,0.5762118411977291,0.547653624,-0.028558217197729108
127_BH8DSI_G103,0.5771849768478425,0.954454641,0.37726966415215746
83_BDSI_G103,0.5381055245233739,0.17114625,-0.3669592745233739
455_BDSI_G103,0.5371365889348922,0.49791245,-0.03922413893489224
213_BDSI_G103,0.6100550784307295,0.527544005,-0.0825110734307295
480_BDSI_G103,0.5789208430322006,0.534692126,-0.04422871703220055
296_BDSI_G103,0.5749578770885577,0.534692126,-0.04026575108855768
458_BDSI_G103,0.44585329355448344,0.42830008,-0.017553213554483416
280_BDSI_G103,0.46315604845306346,0.278185159,-0.18497088945306345
365_BDSI_G103,0.46052866679826465,0.617514768,0.1569861012017354
