0,y_predict,y_observed,error
224_BDSI_G103,0.6368795527109832,0.643786801,0.0069072482890167874
264_BH8DSI_G103,0.6877505391989711,1.076019782,0.3882692428010288
288_BH8DSI_G103,0.7529943906025949,0.812368496,0.059374105397405175
669_BH8DSI_G103,0.5535020417419823,0.392611732,-0.16089030974198226
681_BDSI_G103,0.5229741128479368,0.623644699,0.10067058615206315
355_BDSI_G103,0.4527588246634604,0.507721476,0.05496265133653955
799_BH8DSI_G103,0.6173146819396411,0.405744803,-0.21156987893964113
707_BH8DSI_G103,0.5741238521406675,0.547653624,-0.026470228140667573
127_BH8DSI_G103,0.5964096535552077,0.954454641,0.3580449874447923
83_BDSI_G103,0.503801019706799,0.17114625,-0.332654769706799
455_BDSI_G103,0.47685361768292545,0.49791245,0.02105883231707456
213_BDSI_G103,0.6137230265816118,0.527544005,-0.08617902158161184
480_BDSI_G103,0.574752635452823,0.534692126,-0.04006050945282291
296_BDSI_G103,0.588476098203099,0.534692126,-0.05378397220309894
458_BDSI_G103,0.3748222810478534,0.42830008,0.053477798952146605
280_BDSI_G103,0.39528354082644235,0.278185159,-0.11709838182644233
155_BDSI_G103,0.5999779341650786,0.606861202,0.006883267834921436
