0,y_predict,y_observed,error
224_BDSI_G103,0.5877670862902593,0.643786801,0.05601971470974065
288_BH8DSI_G103,0.5570787651953912,0.812368496,0.2552897308046088
669_BH8DSI_G103,0.562997135319458,0.392611732,-0.17038540331945806
681_BDSI_G103,0.5517727230133715,0.623644699,0.07187197598662842
355_BDSI_G103,0.498933568213749,0.507721476,0.008787907786250937
799_BH8DSI_G103,0.5614088577297105,0.405744803,-0.1556640547297105
707_BH8DSI_G103,0.5671597431984408,0.547653624,-0.019506119198440808
127_BH8DSI_G103,0.5526168876800224,0.954454641,0.4018377533199776
83_BDSI_G103,0.4905439807528955,0.17114625,-0.3193977307528955
455_BDSI_G103,0.5579746867165127,0.49791245,-0.06006223671651273
213_BDSI_G103,0.596958648239295,0.527544005,-0.06941464323929503
480_BDSI_G103,0.5425548796110871,0.534692126,-0.007862753611087014
296_BDSI_G103,0.5415513948016413,0.534692126,-0.006859268801641227
458_BDSI_G103,0.44979338371221456,0.42830008,-0.02149330371221453
280_BDSI_G103,0.4210194610170799,0.278185159,-0.14283430201707986
365_BDSI_G103,0.4767504839731549,0.617514768,0.14076428402684515
155_BDSI_G103,0.5488249812612835,0.606861202,0.058036220738716504
