0,y_predict,y_observed,error
155_BDSI_G8,0.26178015165482815,0.405263863,0.14348371134517185
264_BH8DSI_G8,0.6049374894529773,0.568919288,-0.036018201452977294
224_BDSI_G8,0.32266380943228834,0.26276465,-0.05989915943228835
681_BDSI_G8,0.381563382066343,0.422637852,0.04107446993365699
213_BDSI_G8,0.26702681963727604,0.295341217,0.028314397362723953
455_BDSI_G8,0.26527598445162015,0.257788473,-0.007487511451620132
83_BDSI_G8,0.41815515059036934,0.320698228,-0.09745692259036937
480_BDSI_G8,0.2423164104691402,0.101053842,-0.1412625684691402
288_BH8DSI_G8,0.6044512493303313,1.098935541,0.49448429166966856
296_BDSI_G8,0.3329104445974831,0.429366422,0.09645597740251693
799_BH8DSI_G8,0.46637365257203567,0.134592836,-0.3317808165720357
355_BDSI_G8,0.24697615390187466,0.11061765,-0.13635850390187465
458_BDSI_G8,0.27009147479744655,0.139400423,-0.13069105179744656
365_BDSI_G8,0.2774088946527524,0.04984132,-0.22756757465275243
669_BH8DSI_G8,0.3605231062542942,0.745369216,0.38484610974570577
707_BH8DSI_G8,0.5485161642605847,0.805532903,0.25701673873941533
127_BH8DSI_G8,0.3637359327907592,0.168347617,-0.19538831579075921
