0,y_predict,y_observed,error
264_BH8DSI_G8,0.5761319744122431,0.568919288,-0.007212686412243041
224_BDSI_G8,0.2807001742876667,0.26276465,-0.017935524287666704
681_BDSI_G8,0.3215365487200832,0.422637852,0.10110130327991679
213_BDSI_G8,0.27734965838391457,0.295341217,0.017991558616085424
455_BDSI_G8,0.3587760603852781,0.257788473,-0.10098758738527808
83_BDSI_G8,0.4048433434755512,0.320698228,-0.0841451154755512
280_BDSI_G8,0.38593083796716243,0.529523454,0.14359261603283757
480_BDSI_G8,0.34339231541137916,0.101053842,-0.24233847341137915
288_BH8DSI_G8,0.6279103721421331,1.098935541,0.4710251688578668
296_BDSI_G8,0.2796868800172718,0.429366422,0.1496795419827282
799_BH8DSI_G8,0.439038323450599,0.134592836,-0.304445487450599
355_BDSI_G8,0.27510754655248437,0.11061765,-0.16448989655248436
458_BDSI_G8,0.22696597748231961,0.139400423,-0.08756555448231962
365_BDSI_G8,0.27192468690980043,0.04984132,-0.22208336690980043
669_BH8DSI_G8,0.4030277929042556,0.745369216,0.34234142309574433
707_BH8DSI_G8,0.41903665685481273,0.805532903,0.3864962461451873
127_BH8DSI_G8,0.4660437654669347,0.168347617,-0.2976961484669347
