0,y_predict,y_observed,error
155_BDSI_G8,0.2659690374560897,0.405263863,0.13929482554391032
264_BH8DSI_G8,0.6019143431551941,0.568919288,-0.032995055155194075
224_BDSI_G8,0.292098333571956,0.26276465,-0.029333683571956037
681_BDSI_G8,0.31036692777374486,0.422637852,0.11227092422625512
213_BDSI_G8,0.29137353765257057,0.295341217,0.00396767934742942
455_BDSI_G8,0.2657761362695783,0.257788473,-0.007987663269578282
83_BDSI_G8,0.3554852629609433,0.320698228,-0.03478703496094332
280_BDSI_G8,0.40065338999708877,0.529523454,0.12887006400291123
480_BDSI_G8,0.3714323387123317,0.101053842,-0.2703784967123317
288_BH8DSI_G8,0.6342772296664361,1.098935541,0.46465831133356383
296_BDSI_G8,0.3518918970355611,0.429366422,0.0774745249644389
799_BH8DSI_G8,0.48797824922121547,0.134592836,-0.35338541322121547
355_BDSI_G8,0.3252130756014757,0.11061765,-0.2145954256014757
458_BDSI_G8,0.32716778478016706,0.139400423,-0.18776736178016706
365_BDSI_G8,0.35629637918316903,0.04984132,-0.306455059183169
669_BH8DSI_G8,0.4806390825532856,0.745369216,0.26473013344671437
707_BH8DSI_G8,0.4727855950485522,0.805532903,0.3327473079514478
