0,y_predict,y_observed,error
224_BDSI_G104,0.19599165154737785,0.207233064,0.01124141245262214
288_BH8DSI_G104,0.3976734449324808,0.484012516,0.0863390710675192
669_BH8DSI_G104,-0.026681110854239964,-0.051601317,-0.024920206145760036
681_BDSI_G104,0.24511975408115805,0.295596401,0.05047664691884196
355_BDSI_G104,0.05656134929707046,0.010548285,-0.046013064297070465
799_BH8DSI_G104,0.12761435584536418,0.108129762,-0.019484593845364176
707_BH8DSI_G104,0.22665073620255183,0.271996329,0.04534559279744815
127_BH8DSI_G104,0.626840744455262,0.711384293,0.084543548544738
83_BDSI_G104,-0.0684659866469961,-0.119961186,-0.051495199353003895
455_BDSI_G104,-0.024536664270749853,-0.157998243,-0.13346157872925016
213_BDSI_G104,0.12699116788574227,0.118776986,-0.008214181885742272
480_BDSI_G104,0.2915661556945106,0.320695226,0.02912907030548939
296_BDSI_G104,0.07432024877187993,0.048078952,-0.026241296771879925
458_BDSI_G104,0.05110250440184072,-0.07981918,-0.1309216844018407
280_BDSI_G104,0.09671218098723822,0.072757322,-0.023954858987238217
365_BDSI_G104,0.11726906219089828,0.26212496,0.14485589780910174
155_BDSI_G104,0.21771395481472733,0.244936817,0.027222862185272673
