155_BDSI_G12,0.130990042
264_BH8DSI_G12,0.437475867
224_BDSI_G12,0.055783099
681_BDSI_G12,0.355394901
213_BDSI_G12,0.054594529
455_BDSI_G12,0.209708544
83_BDSI_G12,0.083155999
480_BDSI_G12,0.256545831
296_BDSI_G12,0.037964962
799_BH8DSI_G12,0.022536712
355_BDSI_G12,0.092696294
458_BDSI_G12,0.149029456
365_BDSI_G12,0.051029467
669_BH8DSI_G12,0.037964962
707_BH8DSI_G12,0.182894143
127_BH8DSI_G12,0.21705741
